CROPS,STR_OF_PRODUCTION,COUNTRY,YEAR,OBS_VALUE
Apples for fresh consumption,PR,NL,1980,590.0
Apples for fresh consumption,PR,NL,1981,325.0
Apples for fresh consumption,PR,NL,1982,490.0
Apples for fresh consumption,PR,NL,1983,403.0
Apples for fresh consumption,PR,NL,1984,431.0
Apples for fresh consumption,PR,NL,1985,300.0
Apples for fresh consumption,PR,NL,1986,445.0
Apples for fresh consumption,PR,NL,1987,340.0
Apples for fresh consumption,PR,NL,1988,363.0
Apples for fresh consumption,PR,NL,1989,417.0
Apples for fresh consumption,PR,NL,1990,431.0
Apples for fresh consumption,PR,NL,1991,223.0
Apples for fresh consumption,PR,NL,1992,570.0
Apples for fresh consumption,PR,NL,1993,597.0
Apples for fresh consumption,PR,NL,1994,530.0
Apples for fresh consumption,PR,NL,1995,560.0
Apples for fresh consumption,PR,NL,1996,437.0
Apples for fresh consumption,PR,NL,1997,420.0
Apples for fresh consumption,PR,NL,1998,518.0
Apples for fresh consumption,PR,NL,1999,570.0
Apples for fresh consumption,PR,NO,1986,0.0
Apples for fresh consumption,PR,NO,1987,0.0
Apples for fresh consumption,PR,NO,1988,0.0
Apples for fresh consumption,PR,NO,1989,0.0
Apples for fresh consumption,PR,NO,1990,19.6
Apples for fresh consumption,PR,NO,1991,20.6
Apples for fresh consumption,PR,NO,1992,14.8
Apples for fresh consumption,PR,NO,1993,27.4
Apples for fresh consumption,PR,NO,1994,16.6
Apples for fresh consumption,PR,NO,1995,22.9
Apples for fresh consumption,PR,NO,1996,14.9
Apples for fresh consumption,PR,NO,1997,12.9
Apples for fresh consumption,PR,PL,1998,1164.2
Apples for fresh consumption,PR,PT,1968,71.4
Apples for fresh consumption,PR,PT,1969,82.0
Apples for fresh consumption,PR,PT,1970,88.7
Apples for fresh consumption,PR,PT,1971,95.1
Apples for fresh consumption,PR,PT,1972,114.8
Apples for fresh consumption,PR,PT,1973,142.9
Apples for fresh consumption,PR,PT,1974,122.2
Apples for fresh consumption,PR,PT,1975,140.5
Apples for fresh consumption,PR,PT,1976,154.6
Apples for fresh consumption,PR,PT,1977,94.5
Apples for fresh consumption,PR,PT,1978,117.4
Apples for fresh consumption,PR,PT,1979,107.4
Apples for fresh consumption,PR,PT,1980,206.0
Apples for fresh consumption,PR,PT,1981,199.0
Apples for fresh consumption,PR,PT,1982,216.1
Apples for fresh consumption,PR,PT,1983,232.7
Apples for fresh consumption,PR,PT,1984,222.1
Apples for fresh consumption,PR,PT,1985,247.6
Apples for fresh consumption,PR,PT,1986,238.6
Apples for fresh consumption,PR,PT,1987,249.8
Apples for fresh consumption,PR,PT,1988,241.9
Apples for fresh consumption,PR,PT,1989,265.8
Apples for fresh consumption,PR,PT,1990,282.5
Apples for fresh consumption,PR,PT,1991,263.4
Apples for fresh consumption,PR,PT,1992,281.0
Apples for fresh consumption,PR,PT,1993,264.1
Apples for fresh consumption,PR,PT,1994,212.0
Apples for fresh consumption,PR,PT,1995,235.0
Apples for fresh consumption,PR,PT,1996,256.7
Apples for fresh consumption,PR,PT,1997,285.7
Apples for fresh consumption,PR,PT,1998,160.1
Apples for fresh consumption,PR,PT,1999,274.35
Apples for fresh consumption,PR,SE,1971,21.0
Apples for fresh consumption,PR,SE,1972,21.0
Apples for fresh consumption,PR,SE,1973,21.0
Apples for fresh consumption,PR,SE,1974,21.0
Apples for fresh consumption,PR,SE,1975,21.0
Apples for fresh consumption,PR,SE,1976,23.5
Apples for fresh consumption,PR,SE,1977,23.5
Apples for fresh consumption,PR,SE,1978,23.5
Apples for fresh consumption,PR,SE,1979,23.5
Apples for fresh consumption,PR,SE,1980,23.5
Apples for fresh consumption,PR,SE,1981,21.4
Apples for fresh consumption,PR,SE,1982,21.4
Apples for fresh consumption,PR,SE,1983,21.4
Apples for fresh consumption,PR,SE,1984,23.9
Apples for fresh consumption,PR,SE,1985,23.9
Apples for fresh consumption,PR,SE,1986,23.9
Apples for fresh consumption,PR,SE,1987,15.6
Apples for fresh consumption,PR,SE,1988,15.6
Apples for fresh consumption,PR,SE,1989,15.6
Apples for fresh consumption,PR,SE,1990,16.8
Apples for fresh consumption,PR,SE,1991,16.8
Apples for fresh consumption,PR,SE,1992,16.8
Apples for fresh consumption,PR,SE,1993,17.6
Apples for fresh consumption,PR,SE,1994,17.6
Apples for fresh consumption,PR,SE,1995,17.6
Apples for fresh consumption,PR,SE,1996,17.1
Apples for fresh consumption,PR,SE,1997,19.0
Apples for fresh consumption,PR,SE,1998,15.9
Apples for fresh consumption,PR,SE,1999,18.0
Apples for fresh consumption,PR,SK,1987,81.5
Apples for fresh consumption,PR,SK,1988,96.6
Apples for fresh consumption,PR,SK,1989,124.8
Apples for fresh consumption,PR,SK,1990,82.1
Apples for fresh consumption,PR,SK,1991,96.4
Apples for fresh consumption,PR,SK,1992,58.8
Apples for fresh consumption,PR,SK,1993,107.3
Apples for fresh consumption,PR,SK,1994,56.9
Apples for fresh consumption,PR,SK,1995,38.1
Apples for fresh consumption,PR,SK,1996,79.1
Apples for fresh consumption,PR,SK,1997,80.2
Apples for fresh consumption,PR,SK,1998,83.5
Apples for fresh consumption,PR,SK,1999,20.9
Apples for fresh consumption,PR,UK,1965,485.3
Apples for fresh consumption,PR,UK,1966,348.3
Apples for fresh consumption,PR,UK,1967,303.6
Apples for fresh consumption,PR,UK,1968,341.2
Apples for fresh consumption,PR,UK,1969,419.2
Apples for fresh consumption,PR,UK,1970,530.1
Apples for fresh consumption,PR,UK,1971,487.1
Apples for fresh consumption,PR,UK,1972,345.2
Apples for fresh consumption,PR,UK,1973,449.2
Apples for fresh consumption,PR,UK,1974,353.0
Apples for fresh consumption,PR,UK,1975,378.5
Apples for fresh consumption,PR,UK,1976,359.6
Apples for fresh consumption,PR,UK,1977,269.9
Apples for fresh consumption,PR,UK,1978,391.1
Apples for fresh consumption,PR,UK,1979,363.0
Apples for fresh consumption,PR,UK,1980,357.2
Apples for fresh consumption,PR,UK,1981,231.8
Apples for fresh consumption,PR,UK,1982,363.0
Apples for fresh consumption,PR,UK,1983,311.6
Apples for fresh consumption,PR,UK,1984,346.6
Apples for fresh consumption,PR,UK,1985,277.7
Apples for fresh consumption,PR,UK,1986,282.4
Apples for fresh consumption,PR,UK,1987,264.6
Apples for fresh consumption,PR,UK,1988,250.1
Apples for fresh consumption,PR,UK,1989,415.2
Apples for fresh consumption,PR,UK,1990,285.7
Apples for fresh consumption,PR,UK,1991,297.2
Apples for fresh consumption,PR,UK,1992,357.0
Apples for fresh consumption,PR,UK,1993,167.1
Apples for fresh consumption,PR,UK,1994,175.9
Apples for fresh consumption,PR,UK,1995,138.5
Apples for fresh consumption,PR,UK,1996,105.4
Apples for fresh consumption,PR,UK,1997,96.0
Apples for fresh consumption,PR,UK,1998,97.8
Apples for fresh consumption,PR,UK,1999,133.9
Apples for processing,AR,PT,1999,1.48
Apples for processing,PR,PT,1999,20.65
